Transaction_ID,Platform,Product_Category,Product_Name,Advertised_Price,Actual_Market_Price,Payment_Method,Customer_Age,Customer_Region,label_logo,label_brand,label_qr,Scam_Flag
C2607,FakeShop,Clothing,Designer Dress,425,481,UPI,24,Asia,0,0,0,0
C2608,FakeShop,Clothing,Designer Dress,483,458,UPI,19,Europe,0,0,0,1
C2609,QuickBuy,Clothing,Gucci T-Shirt,393,427,Credit Card,56,Asia,0,0,0,1
C2610,CheapStore,Clothing,Zara Shirt,248,246,Debit Card,33,Africa,0,0,0,1
C2611,FakeShop,Clothing,Versace Pants,355,439,PayPal,20,Asia,0,0,0,0
C2612,QuickBuy,Clothing,Levi's Jeans,62,308,UPI,36,US,1,0,0,1
C2613,StyleZone,Clothing,Puma Jacket,179,311,UPI,26,Asia,0,1,0,1
C2614,QuickBuy,Clothing,Adidas Hoodie,101,407,Credit Card,19,US,0,0,0,1
C2615,InstaStore,Clothing,Versace Pants,58,169,Credit Card,61,US,0,0,0,1
C2616,FakeShop,Clothing,Levi's Jeans,172,268,Credit Card,63,Europe,0,1,0,1
C2617,StyleZone,Clothing,H&M Sweater,242,461,UPI,46,Europe,0,0,0,1
C2618,QuickBuy,Clothing,Zara Shirt,308,334,PayPal,20,US,0,0,0,0
C2619,TrendyMart,Clothing,Puma Jacket,232,462,Credit Card,54,US,0,0,0,1
C2620,FakeShop,Clothing,Burberry Coat,130,223,UPI,53,Asia,0,0,0,1
C2621,InstaStore,Clothing,Levi's Jeans,136,382,UPI,28,Asia,0,0,0,1
C2622,QuickBuy,Clothing,Versace Pants,292,336,Debit Card,29,US,1,0,0,0
C2623,QuickBuy,Clothing,Nike T-Shirt,163,281,PayPal,59,Europe,0,0,1,1
C2624,FakeShop,Clothing,Versace Pants,87,399,UPI,43,US,0,1,0,1
C2625,CheapStore,Clothing,Versace Pants,411,498,UPI,50,Africa,0,0,0,0
C2626,QuickBuy,Clothing,Levi's Jeans,440,499,PayPal,34,Asia,0,0,0,0
C2627,StyleZone,Clothing,Burberry Coat,258,275,Crypto,18,Europe,0,0,0,0
C2628,CheapStore,Clothing,Levi's Jeans,115,298,Crypto,43,Asia,0,0,0,1
C2629,TrendyMart,Clothing,Adidas Hoodie,360,386,UPI,47,US,0,1,0,0
C2630,SocialMediaAd,Clothing,H&M Sweater,318,388,Credit Card,64,Asia,0,0,0,0
C2631,InstaStore,Clothing,Adidas Hoodie,247,252,Debit Card,38,Africa,0,0,1,1
C2632,StyleZone,Clothing,Nike T-Shirt,142,258,PayPal,25,Africa,0,1,0,1
C2633,InstaStore,Clothing,Burberry Coat,119,429,PayPal,27,Europe,1,0,0,1
C2634,QuickBuy,Clothing,Versace Pants,165,166,PayPal,21,Africa,0,0,1,0
C2635,CheapStore,Clothing,Adidas Hoodie,120,392,Credit Card,19,US,0,1,0,1
C2636,QuickBuy,Clothing,Zara Shirt,136,475,Credit Card,22,Africa,0,0,0,1
C2637,InstaStore,Clothing,Levi's Jeans,192,302,PayPal,44,Europe,0,1,0,1
C2638,SocialMediaAd,Clothing,Zara Shirt,150,244,Debit Card,45,Africa,0,0,0,1
C2639,CheapStore,Clothing,Zara Shirt,70,234,PayPal,48,US,1,1,0,1
C2640,StyleZone,Clothing,Gucci T-Shirt,140,373,Crypto,42,Asia,0,0,0,1
C2641,StyleZone,Clothing,Versace Pants,229,251,Crypto,57,Europe,0,0,0,1
C2642,QuickBuy,Clothing,Designer Dress,146,157,PayPal,27,US,1,1,0,1
C2643,CheapStore,Clothing,Designer Dress,199,208,PayPal,34,Asia,0,0,0,0
C2644,InstaStore,Clothing,Gucci T-Shirt,201,474,Crypto,24,Asia,0,1,0,1
C2645,TrendyMart,Clothing,Puma Jacket,342,365,Credit Card,56,US,0,0,0,0
C2646,TrendyMart,Clothing,Designer Dress,254,257,Crypto,18,Africa,0,0,0,0
C2647,CheapStore,Clothing,Designer Dress,55,158,UPI,50,Asia,0,0,0,1
C2648,SocialMediaAd,Clothing,Nike T-Shirt,337,482,PayPal,44,Africa,0,1,1,1
C2649,QuickBuy,Clothing,H&M Sweater,332,368,UPI,25,Europe,0,0,0,0
C2650,InstaStore,Clothing,Adidas Hoodie,98,341,Crypto,28,US,0,0,0,1
C2651,InstaStore,Clothing,Zara Shirt,265,487,PayPal,58,Africa,0,1,0,1
C2652,SocialMediaAd,Clothing,Versace Pants,199,200,Debit Card,23,Asia,0,1,0,0
C2653,StyleZone,Clothing,Adidas Hoodie,202,203,Crypto,52,Asia,0,1,0,1
C2654,SocialMediaAd,Clothing,Nike T-Shirt,413,407,Debit Card,60,Africa,0,1,0,1
C2655,CheapStore,Clothing,Adidas Hoodie,217,258,PayPal,53,US,0,0,0,0
C2656,FakeShop,Clothing,Puma Jacket,425,390,UPI,47,US,0,0,0,1
C2657,CheapStore,Clothing,Adidas Hoodie,102,153,Credit Card,50,Africa,1,0,1,1
C2658,QuickBuy,Clothing,Zara Shirt,190,307,PayPal,61,Europe,0,0,0,1
C2659,FakeShop,Clothing,Adidas Hoodie,133,166,Credit Card,41,Africa,0,1,0,0
C2660,QuickBuy,Clothing,Gucci T-Shirt,307,442,Credit Card,53,US,0,1,0,1
C2661,TrendyMart,Clothing,Versace Pants,189,479,Debit Card,54,US,0,0,0,1
C2662,TrendyMart,Clothing,Adidas Hoodie,95,238,UPI,51,Europe,0,0,0,1
C2663,InstaStore,Clothing,Puma Jacket,188,200,Credit Card,50,Asia,0,0,0,0
C2664,SocialMediaAd,Clothing,Versace Pants,217,350,UPI,53,Europe,0,0,1,1
C2665,QuickBuy,Clothing,Puma Jacket,161,197,PayPal,18,Europe,0,0,0,0
C2666,FakeShop,Clothing,Versace Pants,282,428,Debit Card,54,US,0,1,0,1
C2667,FakeShop,Clothing,Gucci T-Shirt,197,382,UPI,29,Europe,0,1,0,1
C2668,SocialMediaAd,Clothing,Puma Jacket,253,302,Credit Card,64,US,0,0,0,0
C2669,CheapStore,Clothing,Zara Shirt,394,487,Debit Card,27,Asia,0,0,0,0
C2670,SocialMediaAd,Clothing,Versace Pants,166,202,Crypto,25,Asia,1,0,0,0
C2671,TrendyMart,Clothing,Zara Shirt,278,284,Debit Card,22,US,0,0,0,0
C2672,CheapStore,Clothing,Designer Dress,101,256,PayPal,19,US,1,0,0,1
C2673,FakeShop,Clothing,Nike T-Shirt,383,470,PayPal,42,Africa,0,0,0,0
C2674,SocialMediaAd,Clothing,Nike T-Shirt,217,232,Debit Card,29,Asia,0,0,0,1
C2675,FakeShop,Clothing,Designer Dress,144,327,Crypto,56,Asia,1,1,0,1
C2676,TrendyMart,Clothing,H&M Sweater,185,280,Credit Card,56,Asia,0,0,0,1
C2677,StyleZone,Clothing,Burberry Coat,415,415,Credit Card,31,Africa,0,0,0,1
C2678,FakeShop,Clothing,Puma Jacket,60,165,Credit Card,23,Europe,1,0,1,1
C2679,QuickBuy,Clothing,Zara Shirt,372,396,Debit Card,40,Africa,0,1,0,1
C2680,InstaStore,Clothing,Nike T-Shirt,336,373,PayPal,30,Africa,0,0,0,0
C2681,TrendyMart,Clothing,Puma Jacket,320,293,Debit Card,55,Africa,0,0,0,1
C2682,TrendyMart,Clothing,Puma Jacket,393,399,PayPal,45,Africa,0,1,1,1
C2683,CheapStore,Clothing,Designer Dress,118,468,PayPal,45,Europe,0,1,0,1
C2684,StyleZone,Clothing,Designer Dress,334,341,Debit Card,46,Europe,0,0,0,0
C2685,FakeShop,Clothing,H&M Sweater,137,279,UPI,56,Africa,0,1,0,1
C2686,InstaStore,Clothing,Burberry Coat,173,208,UPI,45,Europe,0,0,0,0
C2687,QuickBuy,Clothing,Puma Jacket,157,187,UPI,41,Europe,0,0,0,0
C2688,CheapStore,Clothing,Designer Dress,43,212,Debit Card,63,Africa,0,0,0,1
C2689,TrendyMart,Clothing,Nike T-Shirt,421,440,Credit Card,53,Asia,0,0,0,0
C2690,InstaStore,Clothing,Zara Shirt,140,458,Credit Card,24,Africa,0,1,0,1
C2691,SocialMediaAd,Clothing,Versace Pants,117,493,PayPal,61,US,0,0,1,1
C2692,QuickBuy,Clothing,Designer Dress,210,251,PayPal,49,Asia,0,0,0,0
C2693,QuickBuy,Clothing,Adidas Hoodie,174,211,Credit Card,56,Africa,0,1,0,0
C2694,StyleZone,Clothing,Adidas Hoodie,275,271,UPI,19,Asia,0,0,0,1
C2695,InstaStore,Clothing,Zara Shirt,134,217,PayPal,20,Asia,0,1,0,1
C2696,QuickBuy,Clothing,Burberry Coat,165,185,PayPal,64,Africa,0,0,0,0
C2697,QuickBuy,Clothing,Designer Dress,130,327,Crypto,38,US,1,0,0,1
C2698,StyleZone,Clothing,Burberry Coat,122,351,PayPal,49,Asia,1,0,0,1
C2699,CheapStore,Clothing,Designer Dress,117,466,Credit Card,21,Asia,0,0,0,1
C2700,TrendyMart,Clothing,Levi's Jeans,198,315,PayPal,32,Europe,1,1,0,1
C2701,FakeShop,Clothing,Puma Jacket,205,338,Crypto,18,Asia,0,1,0,1
C2702,QuickBuy,Clothing,Burberry Coat,166,206,UPI,22,Africa,0,0,0,0
C2703,QuickBuy,Clothing,Versace Pants,115,344,Credit Card,26,US,0,0,1,1
C2704,FakeShop,Clothing,Gucci T-Shirt,197,313,Crypto,44,US,0,1,0,1
C2705,SocialMediaAd,Clothing,Levi's Jeans,377,417,Crypto,48,US,0,0,0,0
C2706,QuickBuy,Clothing,Designer Dress,375,397,UPI,36,Asia,0,1,0,1
C2707,QuickBuy,Clothing,H&M Sweater,145,274,Credit Card,62,Asia,0,1,0,1
C2708,FakeShop,Clothing,Nike T-Shirt,55,180,Credit Card,47,US,0,0,0,1
C2709,TrendyMart,Clothing,Nike T-Shirt,75,203,Crypto,51,Africa,0,0,0,1
C2710,CheapStore,Clothing,Zara Shirt,355,382,Crypto,24,Europe,0,1,0,0
C2711,TrendyMart,Clothing,Designer Dress,238,347,Crypto,50,Europe,0,1,0,1
C2712,CheapStore,Clothing,Adidas Hoodie,200,246,PayPal,28,Africa,0,0,0,0
C2713,CheapStore,Clothing,Versace Pants,394,481,PayPal,24,Asia,0,0,0,0
C2714,TrendyMart,Clothing,Burberry Coat,113,385,Debit Card,48,US,0,1,0,1
C2715,QuickBuy,Clothing,Zara Shirt,206,210,Debit Card,40,US,0,0,0,0
C2716,TrendyMart,Clothing,Gucci T-Shirt,159,353,Crypto,39,Asia,0,1,0,1
C2717,InstaStore,Clothing,Zara Shirt,311,339,PayPal,64,US,1,0,0,1
C2718,TrendyMart,Clothing,Zara Shirt,216,246,Crypto,35,US,0,0,0,0
C2719,StyleZone,Clothing,Adidas Hoodie,191,205,Credit Card,25,Europe,0,1,0,0
C2720,FakeShop,Clothing,Burberry Coat,153,168,Credit Card,22,Asia,0,0,0,0
C2721,QuickBuy,Clothing,Puma Jacket,256,467,PayPal,43,US,0,0,0,1
C2722,FakeShop,Clothing,Puma Jacket,258,287,Credit Card,31,Africa,0,0,0,0
C2723,SocialMediaAd,Clothing,Zara Shirt,390,455,Debit Card,24,Europe,0,0,0,0
C2724,StyleZone,Clothing,Versace Pants,373,394,Credit Card,28,Africa,0,0,0,0
C2725,SocialMediaAd,Clothing,Levi's Jeans,196,235,PayPal,27,Asia,0,0,0,0
C2726,SocialMediaAd,Clothing,Nike T-Shirt,135,369,Credit Card,34,Asia,0,0,0,1
C2727,TrendyMart,Clothing,Burberry Coat,170,454,PayPal,55,Asia,0,0,0,1
C2728,InstaStore,Clothing,Puma Jacket,321,391,Debit Card,54,Africa,0,0,0,0
C2729,CheapStore,Clothing,Puma Jacket,376,418,Credit Card,24,Asia,0,1,0,0
C2730,QuickBuy,Clothing,Designer Dress,342,381,UPI,52,Africa,0,0,0,0
C2731,SocialMediaAd,Clothing,Nike T-Shirt,243,279,Debit Card,40,Africa,0,0,0,0
C2732,SocialMediaAd,Clothing,Designer Dress,243,415,Crypto,48,Asia,1,0,0,1
C2733,QuickBuy,Clothing,H&M Sweater,100,477,PayPal,32,Europe,0,0,0,1
C2734,QuickBuy,Clothing,Nike T-Shirt,156,165,PayPal,41,Europe,1,1,0,1
C2735,SocialMediaAd,Clothing,Levi's Jeans,245,249,PayPal,58,Asia,0,0,0,0
C2736,QuickBuy,Clothing,H&M Sweater,379,380,Crypto,29,Africa,0,0,0,0
C2737,SocialMediaAd,Clothing,Designer Dress,126,319,PayPal,35,Africa,0,0,0,1
C2738,TrendyMart,Clothing,Burberry Coat,403,446,UPI,57,Asia,0,0,0,0
C2739,InstaStore,Clothing,Nike T-Shirt,437,440,UPI,36,Asia,0,0,0,0
C2740,FakeShop,Clothing,Nike T-Shirt,136,500,Credit Card,51,Africa,0,0,1,1
C2741,StyleZone,Clothing,H&M Sweater,137,490,PayPal,36,Asia,0,0,1,1
C2742,CheapStore,Clothing,Zara Shirt,67,157,Credit Card,36,Asia,1,0,0,1
C2743,FakeShop,Clothing,Nike T-Shirt,275,306,UPI,60,Asia,0,1,0,1
C2744,FakeShop,Clothing,Zara Shirt,191,220,UPI,50,Europe,0,0,0,0
C2745,FakeShop,Clothing,Zara Shirt,245,223,Credit Card,45,Asia,0,1,1,1
C2746,QuickBuy,Clothing,Puma Jacket,72,166,UPI,33,US,0,1,0,1
C2747,InstaStore,Clothing,Adidas Hoodie,215,200,UPI,56,Africa,0,1,0,1
C2748,TrendyMart,Clothing,Versace Pants,201,373,UPI,55,Europe,0,0,1,1
C2749,SocialMediaAd,Clothing,Puma Jacket,257,278,Crypto,30,Africa,1,0,0,1
C2750,QuickBuy,Clothing,Levi's Jeans,275,302,PayPal,52,Europe,0,0,0,0
C2751,InstaStore,Clothing,Adidas Hoodie,184,199,PayPal,62,Africa,0,0,0,1
C2752,StyleZone,Clothing,Designer Dress,338,389,PayPal,44,US,0,0,0,0
C2753,InstaStore,Clothing,Burberry Coat,92,436,PayPal,23,Europe,0,0,0,1
C2754,StyleZone,Clothing,Zara Shirt,278,274,UPI,26,Africa,0,1,0,1
C2755,FakeShop,Clothing,Adidas Hoodie,85,214,Debit Card,47,US,0,0,0,1
C2756,CheapStore,Clothing,Burberry Coat,43,193,Debit Card,39,Asia,0,1,0,1
C2757,CheapStore,Clothing,Zara Shirt,393,439,UPI,21,Asia,0,0,0,0
C2758,SocialMediaAd,Clothing,Versace Pants,225,495,Debit Card,62,Europe,0,0,0,1
C2759,StyleZone,Clothing,Gucci T-Shirt,414,437,PayPal,26,Europe,1,0,0,0
C2760,SocialMediaAd,Clothing,Gucci T-Shirt,281,304,Debit Card,49,Europe,0,0,0,0
C2761,FakeShop,Clothing,Levi's Jeans,124,150,Debit Card,51,Asia,0,1,0,0
C2762,TrendyMart,Clothing,Puma Jacket,88,203,Crypto,46,US,0,1,1,1
C2763,FakeShop,Clothing,Levi's Jeans,121,303,Credit Card,33,Africa,1,1,0,1
C2764,CheapStore,Clothing,Versace Pants,208,498,Crypto,25,US,1,0,0,1
C2765,TrendyMart,Clothing,Burberry Coat,202,244,Credit Card,28,Europe,0,0,0,0
C2766,InstaStore,Clothing,Nike T-Shirt,255,298,Debit Card,55,US,0,0,0,0
C2767,QuickBuy,Clothing,Zara Shirt,137,350,Debit Card,47,US,0,1,0,1
C2768,CheapStore,Clothing,Adidas Hoodie,48,225,PayPal,25,US,1,1,0,1
C2769,FakeShop,Clothing,Versace Pants,246,305,Crypto,46,Asia,0,1,0,0
C2770,QuickBuy,Clothing,Gucci T-Shirt,379,389,PayPal,35,Asia,0,0,1,0
C2771,TrendyMart,Clothing,Designer Dress,254,406,Crypto,31,Africa,0,1,0,1
C2772,SocialMediaAd,Clothing,H&M Sweater,349,349,Credit Card,59,Europe,0,0,1,1
C2773,QuickBuy,Clothing,Versace Pants,138,323,Credit Card,35,Africa,0,1,0,1
C2774,InstaStore,Clothing,Levi's Jeans,430,480,PayPal,56,Europe,0,0,0,0
C2775,StyleZone,Clothing,H&M Sweater,225,487,Credit Card,62,Africa,1,1,0,1
C2776,StyleZone,Clothing,Versace Pants,161,328,PayPal,22,Asia,0,0,0,1
C2777,FakeShop,Clothing,Gucci T-Shirt,219,268,Debit Card,49,US,0,0,0,0
C2778,QuickBuy,Clothing,Puma Jacket,222,271,Credit Card,64,US,0,0,0,0
C2779,CheapStore,Clothing,Adidas Hoodie,42,182,UPI,25,Asia,1,0,0,1
C2780,CheapStore,Clothing,Levi's Jeans,218,376,Crypto,58,Asia,0,1,0,1
C2781,TrendyMart,Clothing,Designer Dress,112,205,PayPal,26,Europe,1,0,0,1
C2782,TrendyMart,Clothing,Zara Shirt,355,401,UPI,32,Europe,0,0,0,0
C2783,SocialMediaAd,Clothing,Gucci T-Shirt,225,372,Credit Card,23,Asia,0,0,0,1
C2784,SocialMediaAd,Clothing,Levi's Jeans,55,254,Credit Card,18,Africa,0,1,0,1
C2785,CheapStore,Clothing,Adidas Hoodie,400,440,Debit Card,39,Europe,0,0,0,0
C2786,SocialMediaAd,Clothing,H&M Sweater,119,404,Credit Card,54,US,0,1,0,1
C2787,StyleZone,Clothing,Designer Dress,169,332,Crypto,26,Asia,0,0,0,1
C2788,InstaStore,Clothing,Adidas Hoodie,182,470,Debit Card,54,Asia,1,0,0,1
C2789,TrendyMart,Clothing,H&M Sweater,247,302,PayPal,32,Asia,0,0,0,0
C2790,StyleZone,Clothing,H&M Sweater,67,319,UPI,34,US,0,0,0,1
C2791,SocialMediaAd,Clothing,Designer Dress,179,184,Credit Card,36,Asia,0,0,0,0
C2792,StyleZone,Clothing,Versace Pants,264,273,Crypto,50,Africa,0,0,0,0
C2793,InstaStore,Clothing,Versace Pants,162,179,Debit Card,55,US,0,0,0,0
C2794,QuickBuy,Clothing,Burberry Coat,61,166,UPI,30,Africa,0,0,1,1
C2795,CheapStore,Clothing,Burberry Coat,185,221,UPI,60,Asia,0,1,0,0
C2796,TrendyMart,Clothing,Nike T-Shirt,179,187,Crypto,57,Asia,0,0,0,0
C2797,QuickBuy,Clothing,Levi's Jeans,333,363,Crypto,23,US,0,0,0,0
C2798,TrendyMart,Clothing,Zara Shirt,43,171,PayPal,50,Europe,0,1,0,1
C2799,SocialMediaAd,Clothing,Designer Dress,331,370,Credit Card,19,Asia,0,0,0,0
C2800,FakeShop,Clothing,Puma Jacket,213,423,PayPal,61,Asia,0,0,0,1
C2801,StyleZone,Clothing,Nike T-Shirt,154,176,PayPal,62,Europe,0,0,0,0
C2802,InstaStore,Clothing,Adidas Hoodie,115,431,PayPal,25,Africa,1,1,0,1
C2803,QuickBuy,Clothing,Puma Jacket,320,325,Debit Card,33,Europe,0,0,0,1
C2804,FakeShop,Clothing,Versace Pants,146,155,Crypto,54,Asia,0,0,0,1
C2805,CheapStore,Clothing,Burberry Coat,266,277,Debit Card,21,Europe,0,0,0,0
C2806,InstaStore,Clothing,Gucci T-Shirt,267,294,UPI,56,Europe,1,0,0,1
C2807,QuickBuy,Clothing,Gucci T-Shirt,183,460,Debit Card,60,Asia,0,0,0,1
C2808,FakeShop,Clothing,Zara Shirt,129,428,UPI,32,US,0,0,0,1
C2809,SocialMediaAd,Clothing,Zara Shirt,322,337,UPI,59,Europe,0,0,0,0
C2810,StyleZone,Clothing,Zara Shirt,294,313,Crypto,24,Asia,0,0,0,0
C2811,QuickBuy,Clothing,Adidas Hoodie,419,468,Debit Card,31,Europe,0,0,0,0
C2812,CheapStore,Clothing,H&M Sweater,230,268,Crypto,31,Asia,0,1,0,0
C2813,QuickBuy,Clothing,Gucci T-Shirt,115,168,PayPal,59,US,0,1,0,1
C2814,FakeShop,Clothing,Burberry Coat,391,405,UPI,35,US,0,1,0,0
C2815,QuickBuy,Clothing,Levi's Jeans,61,180,Crypto,42,US,1,0,0,1
C2816,FakeShop,Clothing,Adidas Hoodie,342,346,Credit Card,31,US,1,1,0,1
C2817,TrendyMart,Clothing,Adidas Hoodie,95,422,UPI,20,Africa,1,0,1,1
C2818,FakeShop,Clothing,Versace Pants,212,322,UPI,55,Europe,0,0,0,1
C2819,CheapStore,Clothing,Burberry Coat,182,324,Crypto,45,US,1,0,0,1
C2820,CheapStore,Clothing,Burberry Coat,97,205,UPI,52,US,1,0,0,1
C2821,InstaStore,Clothing,Versace Pants,419,440,UPI,28,US,0,0,0,0
C2822,InstaStore,Clothing,Puma Jacket,141,217,UPI,61,Africa,0,0,0,1
C2823,FakeShop,Clothing,Puma Jacket,148,427,Crypto,43,Asia,0,0,0,1
C2824,StyleZone,Clothing,Zara Shirt,286,335,UPI,59,Asia,0,0,0,0
C2825,FakeShop,Clothing,Zara Shirt,411,441,UPI,29,US,0,0,0,0
C2826,InstaStore,Clothing,Burberry Coat,300,375,Debit Card,40,US,0,1,0,0
C2827,SocialMediaAd,Clothing,H&M Sweater,230,261,Crypto,23,Africa,0,0,0,0
C2828,StyleZone,Clothing,H&M Sweater,307,310,PayPal,29,Africa,1,0,0,0
C2829,CheapStore,Clothing,Zara Shirt,178,282,Credit Card,32,Europe,0,0,0,1
C2830,TrendyMart,Clothing,Versace Pants,109,485,Debit Card,59,Asia,0,0,1,1
C2831,TrendyMart,Clothing,H&M Sweater,183,375,Debit Card,53,Europe,0,0,0,1
C2832,FakeShop,Clothing,Zara Shirt,58,281,UPI,52,Asia,0,0,0,1
C2833,StyleZone,Clothing,Puma Jacket,83,329,Crypto,46,Asia,0,0,0,1
C2834,StyleZone,Clothing,Levi's Jeans,227,271,Crypto,41,US,0,0,0,0
C2835,FakeShop,Clothing,Adidas Hoodie,79,294,UPI,56,Africa,1,1,0,1
C2836,QuickBuy,Clothing,Adidas Hoodie,187,483,UPI,57,Asia,0,0,0,1
C2837,TrendyMart,Clothing,Designer Dress,59,172,Credit Card,55,Asia,0,0,0,1
C2838,FakeShop,Clothing,Versace Pants,273,258,Crypto,63,Africa,0,1,0,1
C2839,TrendyMart,Clothing,Adidas Hoodie,96,448,Credit Card,42,Asia,0,1,0,1
C2840,FakeShop,Clothing,Puma Jacket,395,439,Crypto,58,US,0,1,0,0
C2841,StyleZone,Clothing,Levi's Jeans,403,420,Crypto,48,US,0,0,0,0
C2842,QuickBuy,Clothing,Zara Shirt,240,249,UPI,33,Africa,0,0,0,0
C2843,TrendyMart,Clothing,Designer Dress,114,268,Debit Card,62,Europe,0,0,0,1
C2844,InstaStore,Clothing,Adidas Hoodie,306,335,Crypto,50,Asia,1,0,0,1
C2845,QuickBuy,Clothing,Nike T-Shirt,388,459,PayPal,32,Europe,1,0,0,0
C2846,StyleZone,Clothing,Puma Jacket,334,358,Credit Card,56,Africa,0,0,0,0
C2847,CheapStore,Clothing,Zara Shirt,115,324,Debit Card,44,US,0,0,1,1
C2848,StyleZone,Clothing,Gucci T-Shirt,198,444,Credit Card,29,US,1,0,1,1
C2849,FakeShop,Clothing,Gucci T-Shirt,186,211,Crypto,63,US,0,0,0,0
C2850,SocialMediaAd,Clothing,Levi's Jeans,135,214,PayPal,19,Europe,0,1,0,1
C2851,FakeShop,Clothing,Gucci T-Shirt,402,413,PayPal,45,Africa,0,0,0,0
C2852,TrendyMart,Clothing,Adidas Hoodie,139,435,UPI,25,Africa,0,1,0,1
C2853,CheapStore,Clothing,Designer Dress,227,452,Debit Card,64,Asia,1,1,0,1
C2854,FakeShop,Clothing,Designer Dress,372,379,PayPal,65,US,0,0,0,0
C2855,QuickBuy,Clothing,Nike T-Shirt,123,218,Crypto,50,Asia,0,0,0,1
C2856,TrendyMart,Clothing,Burberry Coat,416,453,PayPal,42,Africa,0,1,0,0
C2857,InstaStore,Clothing,Gucci T-Shirt,230,410,UPI,24,Europe,0,0,0,1
C2858,QuickBuy,Clothing,Nike T-Shirt,262,324,Crypto,51,US,0,0,0,0
C2859,QuickBuy,Clothing,Designer Dress,298,346,Credit Card,27,Asia,0,0,0,0
C2860,CheapStore,Clothing,Puma Jacket,371,370,Crypto,57,Africa,0,0,0,1
C2861,FakeShop,Clothing,Designer Dress,245,295,UPI,35,US,0,0,0,0
C2862,InstaStore,Clothing,Puma Jacket,81,236,UPI,56,Asia,0,0,0,1
C2863,TrendyMart,Clothing,Zara Shirt,181,222,Crypto,50,Europe,0,0,0,0
C2864,FakeShop,Clothing,Versace Pants,168,170,Crypto,52,Europe,0,0,0,0
C2865,FakeShop,Clothing,Nike T-Shirt,142,163,UPI,54,US,0,0,0,0
C2866,SocialMediaAd,Clothing,Nike T-Shirt,109,416,PayPal,36,Asia,0,1,0,1
C2867,SocialMediaAd,Clothing,Levi's Jeans,368,377,PayPal,34,Asia,0,0,0,0
C2868,CheapStore,Clothing,Gucci T-Shirt,165,292,Debit Card,40,Asia,1,0,0,1
C2869,SocialMediaAd,Clothing,Puma Jacket,181,188,Crypto,39,Africa,1,0,0,1
C2870,InstaStore,Clothing,H&M Sweater,471,494,UPI,20,US,0,0,0,0
C2871,FakeShop,Clothing,H&M Sweater,261,312,Crypto,60,Asia,0,0,0,0
C2872,SocialMediaAd,Clothing,Burberry Coat,73,275,PayPal,32,Europe,0,1,1,1
C2873,QuickBuy,Clothing,Nike T-Shirt,100,227,Credit Card,64,US,0,1,0,1
C2874,QuickBuy,Clothing,Gucci T-Shirt,232,251,Debit Card,51,Europe,0,0,0,0
C2875,FakeShop,Clothing,Adidas Hoodie,165,184,Crypto,31,Europe,0,0,1,0
C2876,FakeShop,Clothing,Adidas Hoodie,262,284,Crypto,33,Africa,0,0,0,0
C2877,InstaStore,Clothing,H&M Sweater,481,486,UPI,32,Africa,0,0,0,0
C2878,SocialMediaAd,Clothing,Nike T-Shirt,239,400,PayPal,56,Africa,0,1,0,1
C2879,StyleZone,Clothing,Nike T-Shirt,246,301,Debit Card,36,US,0,0,0,0
C2880,InstaStore,Clothing,Designer Dress,146,276,Debit Card,29,US,1,1,0,1
C2881,QuickBuy,Clothing,Levi's Jeans,307,327,Credit Card,48,US,0,0,0,0
C2882,StyleZone,Clothing,Adidas Hoodie,57,270,UPI,50,Europe,0,0,0,1
C2883,CheapStore,Clothing,Adidas Hoodie,87,181,UPI,34,Africa,0,0,0,1
C2884,InstaStore,Clothing,Adidas Hoodie,155,376,UPI,21,Africa,0,0,0,1
C2885,InstaStore,Clothing,Puma Jacket,167,323,Debit Card,37,US,1,0,0,1
C2886,InstaStore,Clothing,Puma Jacket,282,443,Crypto,31,Asia,0,0,0,1
C2887,StyleZone,Clothing,Versace Pants,84,318,Crypto,19,Asia,1,1,0,1
C2888,CheapStore,Clothing,Adidas Hoodie,115,196,UPI,40,Asia,0,0,0,1
C2889,SocialMediaAd,Clothing,Burberry Coat,349,415,Crypto,30,Europe,0,0,0,0
C2890,CheapStore,Clothing,H&M Sweater,342,352,Credit Card,36,Europe,0,0,0,0
C2891,QuickBuy,Clothing,Designer Dress,111,361,Credit Card,18,Asia,0,0,0,1
C2892,CheapStore,Clothing,Burberry Coat,105,419,PayPal,49,Asia,0,0,0,1
C2893,TrendyMart,Clothing,Zara Shirt,244,304,Credit Card,20,Africa,1,0,0,0
C2894,SocialMediaAd,Clothing,Levi's Jeans,353,343,Credit Card,65,Africa,1,0,0,1
C2895,CheapStore,Clothing,Levi's Jeans,44,189,PayPal,19,Asia,1,0,0,1
C2896,SocialMediaAd,Clothing,H&M Sweater,451,459,Debit Card,65,US,0,0,0,0
C2897,TrendyMart,Clothing,Versace Pants,326,309,PayPal,50,Asia,1,0,0,1
C2898,QuickBuy,Clothing,Zara Shirt,322,384,UPI,59,US,0,0,0,0
C2899,InstaStore,Clothing,Zara Shirt,90,369,PayPal,53,Africa,1,1,0,1
C2900,InstaStore,Clothing,Zara Shirt,191,423,PayPal,19,US,0,0,0,1
C2901,SocialMediaAd,Clothing,Adidas Hoodie,197,340,Debit Card,46,Europe,0,1,0,1
C2902,StyleZone,Clothing,Burberry Coat,206,353,PayPal,41,US,0,0,0,1
C2903,StyleZone,Clothing,Levi's Jeans,170,479,Credit Card,58,Asia,0,0,0,1
